chrom	start	end	bp
NC_053467.1	9950000	10000000	5121
NC_053467.1	10000000	10050000	2655
NC_053467.1	10050000	10100000	.
NC_053467.1	10100000	10150000	166
NC_053467.1	10150000	10200000	2901
NC_053467.1	10200000	10250000	.
NC_053467.1	10250000	10300000	.
NC_053467.1	10300000	10350000	.
NC_053467.1	10350000	10400000	.
NC_053467.1	10400000	10450000	.
NC_053467.1	10450000	10500000	.
NC_053467.1	10500000	10550000	.
NC_053467.1	10550000	10600000	.
NC_053467.1	10600000	10650000	3987
NC_053467.1	10650000	10700000	.
NC_053467.1	10700000	10750000	4325
NC_053467.1	10750000	10800000	578
NC_053467.1	10800000	10850000	13510
NC_053467.1	10850000	10900000	5077
NC_053467.1	10900000	10950000	6852
NC_053467.1	10950000	11000000	11210
NC_053467.1	11000000	11050000	12247
NC_053467.1	11050000	11100000	10060
NC_053467.1	11100000	11150000	12065
NC_053467.1	11150000	11200000	4318
NC_053467.1	11200000	11250000	2437
NC_053467.1	11250000	11300000	8548
NC_053467.1	11300000	11350000	15369
NC_053467.1	11350000	11400000	14430
NC_053467.1	11400000	11450000	6296
NC_053467.1	11450000	11500000	6792
NC_053467.1	11500000	11550000	116
NC_053467.1	11550000	11600000	883
NC_053467.1	11600000	11650000	18818
NC_053467.1	11650000	11700000	18390
NC_053467.1	11700000	11750000	14696
NC_053467.1	11750000	11800000	16482
NC_053467.1	11800000	11850000	17725
NC_053467.1	11850000	11900000	6027
NC_053467.1	11900000	11950000	17119
NC_053467.1	11950000	12000000	10571
NC_053467.1	12000000	12050000	3986
NC_053467.1	12050000	12073725	7125
NC_053468.1	0	50000	14665
NC_053468.1	50000	100000	12620
NC_053468.1	100000	150000	7384
NC_053468.1	150000	200000	3099
NC_053468.1	200000	250000	316
NC_053468.1	250000	300000	6042
NC_053468.1	300000	350000	5671
NC_053468.1	350000	400000	18790
NC_053468.1	400000	450000	2981
NC_053468.1	450000	500000	9939
NC_053468.1	500000	550000	13195
NC_053468.1	550000	600000	3032
NC_053468.1	600000	650000	17140
NC_053468.1	650000	700000	410
NC_053468.1	700000	750000	4412
NC_053468.1	750000	800000	12349
NC_053468.1	800000	850000	5983
NC_053468.1	850000	900000	.
NC_053468.1	900000	950000	93
NC_053468.1	950000	1000000	49
NC_053468.1	1000000	1050000	6468
NC_053468.1	1050000	1100000	9188
NC_053468.1	1100000	1150000	6786
NC_053468.1	1150000	1200000	7245
NC_053468.1	1200000	1250000	6521
NC_053468.1	1250000	1300000	9687
NC_053468.1	1300000	1350000	13642
NC_053468.1	1350000	1400000	2591
NC_053468.1	1400000	1450000	5550
NC_053468.1	1450000	1500000	4689
NC_053468.1	1500000	1550000	.
NC_053468.1	1550000	1600000	.
NC_053468.1	1600000	1650000	207
NC_053468.1	1650000	1700000	752
NC_053468.1	1700000	1750000	7431
NC_053468.1	1750000	1800000	17563
NC_053468.1	1800000	1850000	7160
NC_053468.1	1850000	1900000	6184
NC_053468.1	1900000	1950000	4876
NC_053468.1	1950000	2000000	939
NC_053468.1	2000000	2050000	980
NC_053468.1	2050000	2100000	3688
NC_053468.1	2100000	2150000	155
NC_053468.1	2150000	2200000	50
NC_053468.1	2200000	2250000	2904
NC_053468.1	2250000	2300000	4189
NC_053468.1	2300000	2350000	3039
NC_053468.1	2350000	2400000	3686
NC_053468.1	2400000	2450000	11857
NC_053468.1	2450000	2500000	12002
NC_053468.1	2500000	2550000	14029
NC_053468.1	2550000	2600000	4191
NC_053468.1	2600000	2650000	9670
NC_053468.1	2650000	2700000	13657
NC_053468.1	2700000	2750000	10753
NC_053468.1	2750000	2800000	8789
NC_053468.1	2800000	2850000	908
NC_053468.1	2850000	2900000	9229
NC_053468.1	2900000	2950000	4340
NC_053468.1	2950000	3000000	11617
NC_053468.1	3000000	3050000	2277
NC_053468.1	3050000	3100000	11249
NC_053468.1	3100000	3150000	14333
NC_053468.1	3150000	3200000	7411
NC_053468.1	3200000	3250000	8974
NC_053468.1	3250000	3300000	12260
NC_053468.1	3300000	3350000	10918
NC_053468.1	3350000	3400000	24129
NC_053468.1	3400000	3450000	9610
NC_053468.1	3450000	3500000	4662
NC_053468.1	3500000	3550000	15437
NC_053468.1	3550000	3600000	13082
NC_053468.1	3600000	3650000	2742
NC_053468.1	3650000	3700000	9477
NC_053468.1	3700000	3750000	15017
NC_053468.1	3750000	3800000	9458
NC_053468.1	3800000	3850000	12282
NC_053468.1	3850000	3900000	3262
NC_053468.1	3900000	3950000	587
NC_053468.1	3950000	4000000	13516
NC_053468.1	4000000	4050000	10341
NC_053468.1	4050000	4100000	9868
NC_053468.1	4100000	4150000	17481
NC_053468.1	4150000	4200000	10432
NC_053468.1	4200000	4250000	11678
NC_053468.1	4250000	4300000	8095
NC_053468.1	4300000	4350000	14824
NC_053468.1	4350000	4400000	17467
NC_053468.1	4400000	4450000	3901
NC_053468.1	4450000	4500000	7783
NC_053468.1	4500000	4550000	16335
NC_053468.1	4550000	4600000	696
NC_053468.1	4600000	4650000	5916
NC_053468.1	4650000	4700000	3070
NC_053468.1	4700000	4750000	5635
NC_053468.1	4750000	4800000	16635
NC_053468.1	4800000	4850000	17768
NC_053468.1	4850000	4900000	7156
NC_053468.1	4900000	4950000	7370
NC_053468.1	4950000	5000000	8119
NC_053468.1	5000000	5050000	14570
NC_053468.1	5050000	5100000	7231
NC_053468.1	5100000	5150000	7991
NC_053468.1	5150000	5200000	9926
NC_053468.1	5200000	5250000	4863
NC_053468.1	5250000	5300000	17283
NC_053468.1	5300000	5350000	9525
NC_053468.1	5350000	5400000	5499
NC_053468.1	5400000	5450000	2007
NC_053468.1	5450000	5500000	.
NC_053468.1	5500000	5550000	.
NC_053468.1	5550000	5600000	.
NC_053468.1	5600000	5650000	2899
NC_053468.1	5650000	5700000	.
NC_053468.1	5700000	5750000	8268
NC_053468.1	5750000	5800000	9754
NC_053468.1	5800000	5850000	4424
NC_053468.1	5850000	5900000	11275
NC_053468.1	5900000	5950000	5672
NC_053468.1	5950000	6000000	8143
NC_053468.1	6000000	6050000	7511
NC_053468.1	6050000	6100000	3452
NC_053468.1	6100000	6150000	12433
NC_053468.1	6150000	6200000	12785
NC_053468.1	6200000	6250000	6595
NC_053468.1	6250000	6300000	3218
NC_053468.1	6300000	6350000	611
NC_053468.1	6350000	6400000	265
NC_053468.1	6400000	6450000	304
NC_053468.1	6450000	6500000	3022
NC_053468.1	6500000	6550000	.
NC_053468.1	6550000	6600000	830
NC_053468.1	6600000	6650000	385
NC_053468.1	6650000	6700000	18163
NC_053468.1	6700000	6750000	258
NC_053468.1	6750000	6800000	.
NC_053468.1	6800000	6850000	619
NC_053468.1	6850000	6900000	6230
NC_053468.1	6900000	6950000	9302
NC_053468.1	6950000	7000000	3438
NC_053468.1	7000000	7050000	5910
NC_053468.1	7050000	7100000	3928
NC_053468.1	7100000	7150000	9027
NC_053468.1	7150000	7200000	9287
NC_053468.1	7200000	7250000	8413
NC_053468.1	7250000	7300000	13227
NC_053468.1	7300000	7350000	2913
NC_053468.1	7350000	7400000	5117
NC_053468.1	7400000	7450000	607
NC_053468.1	7450000	7500000	842
NC_053468.1	7500000	7550000	4938
NC_053468.1	7550000	7600000	3234
NC_053468.1	7600000	7650000	5829
NC_053468.1	7650000	7700000	1069
NC_053468.1	7700000	7750000	7049
NC_053468.1	7750000	7800000	4098
NC_053468.1	7800000	7850000	8407
NC_053468.1	7850000	7900000	3682
NC_053468.1	7900000	7950000	2358
NC_053468.1	7950000	8000000	4324
NC_053468.1	8000000	8050000	1246
NC_053468.1	8050000	8100000	2870
NC_053468.1	8100000	8150000	15829
NC_053468.1	8150000	8200000	11540
NC_053468.1	8200000	8250000	71
NC_053468.1	8250000	8300000	441
NC_053468.1	8300000	8350000	845
NC_053468.1	8350000	8400000	.
NC_053468.1	8400000	8450000	.
NC_053468.1	8450000	8500000	147
NC_053468.1	8500000	8550000	4587
NC_053468.1	8550000	8600000	.
NC_053468.1	8600000	8650000	87
NC_053468.1	8650000	8700000	1407
NC_053468.1	8700000	8750000	.
NC_053468.1	8750000	8800000	.
NC_053468.1	8800000	8850000	.
NC_053468.1	8850000	8900000	2703
NC_053468.1	8900000	8950000	.
NC_053468.1	8950000	9000000	.
NC_053468.1	9000000	9050000	291
NC_053468.1	9050000	9100000	.
NC_053468.1	9100000	9150000	1050
NC_053468.1	9150000	9200000	.
NC_053468.1	9200000	9250000	210
NC_053468.1	9250000	9300000	.
NC_053468.1	9300000	9350000	.
NC_053468.1	9350000	9400000	138
NC_053468.1	9400000	9450000	.
NC_053468.1	9450000	9500000	.
NC_053468.1	9500000	9550000	30
NC_053468.1	9550000	9600000	940
NC_053468.1	9600000	9650000	.
NC_053468.1	9650000	9700000	.
NC_053468.1	9700000	9750000	49
NC_053468.1	9750000	9800000	5213
NC_053468.1	9800000	9850000	1186
NC_053468.1	9850000	9900000	758
NC_053468.1	9900000	9950000	724
NC_053468.1	9950000	10000000	118
NC_053468.1	10000000	10050000	186
NC_053468.1	10050000	10100000	9822
NC_053468.1	10100000	10150000	7056
NC_053468.1	10150000	10200000	1778
NC_053468.1	10200000	10250000	2021
NC_053468.1	10250000	10300000	2360
NC_053468.1	10300000	10350000	702
NC_053468.1	10350000	10400000	14271
NC_053468.1	10400000	10450000	5361
NC_053468.1	10450000	10500000	.
NC_053468.1	10500000	10550000	4234
NC_053468.1	10550000	10600000	6169
NC_053468.1	10600000	10650000	7860
NC_053468.1	10650000	10700000	3703
NC_053468.1	10700000	10750000	2349
NC_053468.1	10750000	10800000	7864
NC_053468.1	10800000	10850000	4549
NC_053468.1	10850000	10900000	3579
NC_053468.1	10900000	10950000	7324
NC_053468.1	10950000	11000000	7462
NC_053468.1	11000000	11050000	9590
NC_053468.1	11050000	11100000	3848
NC_053468.1	11100000	11150000	4444
NC_053468.1	11150000	11200000	.
NC_053468.1	11200000	11250000	.
NC_053468.1	11250000	11300000	.
NC_053468.1	11300000	11350000	.
NC_053468.1	11350000	11382101	.
NC_053465.1	0	50000	1531
NC_053465.1	50000	100000	13807
NC_053465.1	100000	150000	2113
NC_053465.1	150000	200000	343
NC_053465.1	200000	250000	4571
NC_053465.1	250000	300000	1659
NC_053465.1	300000	350000	177
NC_053465.1	350000	400000	9833
NC_053465.1	400000	450000	13146
NC_053465.1	450000	500000	3868
NC_053465.1	500000	550000	.
NC_053465.1	550000	600000	4704
NC_053465.1	600000	650000	3417
NC_053465.1	650000	700000	14876
NC_053465.1	700000	750000	3708
NC_053465.1	750000	800000	2235
NC_053465.1	800000	850000	.
NC_053465.1	850000	900000	123
NC_053465.1	900000	950000	8377
NC_053465.1	950000	1000000	4970
NC_053465.1	1000000	1050000	6540
NC_053465.1	1050000	1100000	5943
NC_053465.1	1100000	1150000	.
NC_053465.1	1150000	1200000	10013
NC_053465.1	1200000	1250000	1882
NC_053465.1	1250000	1300000	6184
NC_053465.1	1300000	1350000	5607
NC_053465.1	1350000	1400000	.
NC_053465.1	1400000	1450000	2908
NC_053465.1	1450000	1500000	.
NC_053465.1	1500000	1550000	.
NC_053465.1	1550000	1600000	.
NC_053465.1	1600000	1650000	.
NC_053465.1	1650000	1700000	912
NC_053465.1	1700000	1750000	.
NC_053465.1	1750000	1800000	7034
NC_053465.1	1800000	1850000	.
NC_053465.1	1850000	1900000	5624
NC_053465.1	1900000	1950000	2021
NC_053465.1	1950000	2000000	.
NC_053465.1	2000000	2050000	2576
NC_053465.1	2050000	2100000	2433
NC_053465.1	2100000	2150000	.
NC_053465.1	2150000	2200000	.
NC_053465.1	2200000	2250000	2361
NC_053465.1	2250000	2300000	444
NC_053465.1	2300000	2350000	7681
NC_053465.1	2350000	2400000	13816
NC_053465.1	2400000	2450000	4052
NC_053465.1	2450000	2500000	3040
NC_053465.1	2500000	2550000	1363
NC_053465.1	2550000	2600000	.
NC_053465.1	2600000	2650000	.
NC_053465.1	2650000	2700000	1319
NC_053465.1	2700000	2750000	5530
NC_053465.1	2750000	2800000	1997
NC_053465.1	2800000	2850000	1211
NC_053465.1	2850000	2900000	6718
NC_053465.1	2900000	2950000	3342
NC_053465.1	2950000	3000000	.
NC_053465.1	3000000	3050000	.
NC_053465.1	3050000	3100000	296
NC_053465.1	3100000	3150000	467
NC_053465.1	3150000	3200000	6622
NC_053465.1	3200000	3250000	19327
NC_053465.1	3250000	3300000	11590
NC_053465.1	3300000	3350000	.
NC_053465.1	3350000	3400000	5930
NC_053465.1	3400000	3450000	265
NC_053465.1	3450000	3500000	1301
NC_053465.1	3500000	3550000	5656
NC_053465.1	3550000	3600000	9647
NC_053465.1	3600000	3650000	8619
NC_053465.1	3650000	3700000	763
NC_053465.1	3700000	3750000	250
NC_053465.1	3750000	3800000	2110
NC_053465.1	3800000	3850000	19853
NC_053465.1	3850000	3900000	4285
NC_053465.1	3900000	3950000	.
NC_053465.1	3950000	4000000	.
NC_053465.1	4000000	4050000	.
NC_053465.1	4050000	4100000	.
NC_053465.1	4100000	4150000	.
NC_053465.1	4150000	4200000	2742
NC_053465.1	4200000	4250000	215
NC_053465.1	4250000	4300000	.
NC_053465.1	4300000	4350000	.
NC_053465.1	4350000	4400000	.
NC_053465.1	4400000	4450000	.
NC_053465.1	4450000	4500000	401
NC_053465.1	4500000	4550000	301
NC_053465.1	4550000	4600000	311
NC_053465.1	4600000	4650000	2557
NC_053465.1	4650000	4700000	7181
NC_053465.1	4700000	4750000	6452
NC_053465.1	4750000	4800000	7779
NC_053465.1	4800000	4850000	11883
NC_053465.1	4850000	4900000	5703
NC_053465.1	4900000	4950000	438
NC_053465.1	4950000	5000000	6968
NC_053465.1	5000000	5050000	.
NC_053465.1	5050000	5100000	2359
NC_053465.1	5100000	5150000	.
NC_053465.1	5150000	5200000	1131
NC_053465.1	5200000	5250000	2890
NC_053465.1	5250000	5300000	2883
NC_053465.1	5300000	5350000	5098
NC_053465.1	5350000	5400000	6575
NC_053465.1	5400000	5450000	13253
NC_053465.1	5450000	5500000	8386
NC_053465.1	5500000	5550000	3698
NC_053465.1	5550000	5600000	675
NC_053465.1	5600000	5650000	.
NC_053465.1	5650000	5700000	.
NC_053465.1	5700000	5750000	.
NC_053465.1	5750000	5800000	.
NC_053465.1	5800000	5850000	12274
NC_053465.1	5850000	5900000	1884
NC_053465.1	5900000	5950000	7271
NC_053465.1	5950000	6000000	5006
NC_053465.1	6000000	6050000	3969
NC_053465.1	6050000	6100000	11506
NC_053465.1	6100000	6150000	1005
NC_053465.1	6150000	6200000	4180
NC_053465.1	6200000	6250000	5412
NC_053465.1	6250000	6300000	4447
NC_053465.1	6300000	6350000	.
NC_053465.1	6350000	6400000	.
NC_053465.1	6400000	6450000	5733
NC_053465.1	6450000	6500000	928
NC_053465.1	6500000	6550000	57
NC_053465.1	6550000	6600000	5635
NC_053465.1	6600000	6650000	6224
NC_053465.1	6650000	6700000	12807
NC_053465.1	6700000	6750000	15096
NC_053465.1	6750000	6800000	7142
NC_053465.1	6800000	6850000	5934
NC_053465.1	6850000	6900000	18901
NC_053465.1	6900000	6950000	4822
NC_053465.1	6950000	7000000	7369
NC_053465.1	7000000	7050000	19438
NC_053465.1	7050000	7100000	10789
NC_053465.1	7100000	7150000	10710
NC_053465.1	7150000	7200000	8662
NC_053465.1	7200000	7250000	9670
NC_053465.1	7250000	7300000	9141
NC_053465.1	7300000	7350000	14009
NC_053465.1	7350000	7400000	12674
NC_053465.1	7400000	7450000	9377
NC_053465.1	7450000	7500000	21284
NC_053465.1	7500000	7550000	8241
NC_053465.1	7550000	7600000	687
NC_053465.1	7600000	7650000	9685
NC_053465.1	7650000	7700000	3182
NC_053465.1	7700000	7750000	4454
NC_053465.1	7750000	7800000	9838
NC_053465.1	7800000	7850000	12381
NC_053465.1	7850000	7900000	4935
NC_053465.1	7900000	7950000	5212
NC_053465.1	7950000	8000000	17752
NC_053465.1	8000000	8050000	12488
NC_053465.1	8050000	8100000	18108
NC_053465.1	8100000	8150000	4134
NC_053465.1	8150000	8200000	2985
NC_053465.1	8200000	8250000	5537
NC_053465.1	8250000	8300000	16254
NC_053465.1	8300000	8350000	6413
NC_053465.1	8350000	8400000	3011
NC_053465.1	8400000	8450000	15264
NC_053465.1	8450000	8500000	674
NC_053465.1	8500000	8550000	104
NC_053465.1	8550000	8600000	2183
NC_053465.1	8600000	8650000	7635
NC_053465.1	8650000	8700000	9718
NC_053465.1	8700000	8750000	10243
NC_053465.1	8750000	8800000	1944
NC_053465.1	8800000	8850000	16196
NC_053465.1	8850000	8900000	4019
NC_053465.1	8900000	8950000	9642
NC_053465.1	8950000	9000000	441
NC_053465.1	9000000	9050000	4150
NC_053465.1	9050000	9100000	6140
NC_053465.1	9100000	9150000	10655
NC_053465.1	9150000	9200000	5789
NC_053465.1	9200000	9250000	11370
NC_053465.1	9250000	9300000	8321
NC_053465.1	9300000	9350000	5854
NC_053465.1	9350000	9400000	191
NC_053465.1	9400000	9450000	8096
NC_053465.1	9450000	9500000	13996
NC_053465.1	9500000	9550000	3780
NC_053465.1	9550000	9600000	449
NC_053465.1	9600000	9650000	5436
NC_053465.1	9650000	9700000	.
NC_053465.1	9700000	9750000	.
NC_053465.1	9750000	9800000	.
NC_053465.1	9800000	9850000	.
NC_053465.1	9850000	9900000	.
NC_053465.1	9900000	9950000	.
NC_053465.1	9950000	10000000	.
NC_053465.1	10000000	10050000	.
NC_053465.1	10050000	10100000	4472
NC_053465.1	10100000	10150000	2619
NC_053465.1	10150000	10200000	2273
NC_053465.1	10200000	10250000	717
NC_053465.1	10250000	10300000	168
NC_053465.1	10300000	10350000	284
NC_053465.1	10350000	10400000	256
NC_053465.1	10400000	10450000	.
NC_053465.1	10450000	10500000	.
NC_053465.1	10500000	10550000	4851
NC_053465.1	10550000	10600000	3850
NC_053465.1	10600000	10650000	13061
NC_053465.1	10650000	10700000	1231
NC_053465.1	10700000	10750000	7348
NC_053465.1	10750000	10800000	6157
NC_053465.1	10800000	10850000	13505
NC_053465.1	10850000	10900000	.
NC_053465.1	10900000	10950000	.
NC_053465.1	10950000	11000000	.
NC_053465.1	11000000	11050000	.
NC_053465.1	11050000	11100000	.
NC_053465.1	11100000	11150000	.
NC_053465.1	11150000	11200000	6586
NC_053465.1	11200000	11250000	8400
NC_053465.1	11250000	11300000	788
NC_053465.1	11300000	11350000	305
NC_053465.1	11350000	11400000	407
NC_053465.1	11400000	11450000	717
NC_053465.1	11450000	11500000	645
NC_053465.1	11500000	11550000	126
NC_053465.1	11550000	11600000	.
NC_053465.1	11600000	11650000	432
NC_053465.1	11650000	11700000	2899
NC_053465.1	11700000	11750000	.
NC_053465.1	11750000	11800000	.
NC_053465.1	11800000	11850000	5602
NC_053465.1	11850000	11900000	8241
NC_053465.1	11900000	11950000	10188
NC_053465.1	11950000	12000000	2163
NC_053465.1	12000000	12050000	.
NC_053465.1	12050000	12100000	.
NC_053465.1	12100000	12150000	673
NC_053465.1	12150000	12200000	66
NC_053465.1	12200000	12250000	246
NC_053465.1	12250000	12300000	2351
NC_053465.1	12300000	12350000	2264
NC_053465.1	12350000	12400000	2116
NC_053465.1	12400000	12450000	8296
NC_053465.1	12450000	12500000	8764
NC_053465.1	12500000	12550000	1252
NC_053465.1	12550000	12600000	1788
NC_053465.1	12600000	12650000	.
NC_053465.1	12650000	12700000	608
NC_053465.1	12700000	12750000	.
NC_053465.1	12750000	12800000	.
NC_053465.1	12800000	12850000	371
NC_053465.1	12850000	12900000	84
NC_053465.1	12900000	12950000	265
NC_053465.1	12950000	13000000	6643
NC_053465.1	13000000	13050000	3664
NC_053465.1	13050000	13100000	4285
NC_053465.1	13100000	13150000	.
NC_053465.1	13150000	13200000	899
NC_053465.1	13200000	13250000	2162
NC_053465.1	13250000	13300000	7523
NC_053465.1	13300000	13350000	10700
NC_053465.1	13350000	13400000	905
NC_053465.1	13400000	13450000	5979
NC_053465.1	13450000	13500000	5452
NC_053465.1	13500000	13550000	.
NC_053465.1	13550000	13600000	411
NC_053465.1	13600000	13650000	.
NC_053465.1	13650000	13700000	.
NC_053465.1	13700000	13750000	360
NC_053465.1	13750000	13800000	3306
NC_053465.1	13800000	13850000	2039
NC_053465.1	13850000	13900000	20992
NC_053465.1	13900000	13950000	2412
NC_053465.1	13950000	14000000	121
NC_053465.1	14000000	14050000	10485
NC_053465.1	14050000	14100000	.
NC_053465.1	14100000	14150000	104
NC_053465.1	14150000	14200000	1746
NC_053465.1	14200000	14250000	5127
NC_053465.1	14250000	14300000	7725
NC_053465.1	14300000	14350000	9404
NC_053465.1	14350000	14400000	7342
NC_053465.1	14400000	14450000	5085
NC_053465.1	14450000	14500000	7213
NC_053465.1	14500000	14550000	10722
NC_053465.1	14550000	14600000	469
NC_053465.1	14600000	14650000	6329
NC_053465.1	14650000	14700000	2563
NC_053465.1	14700000	14750000	120
NC_053465.1	14750000	14800000	2533
NC_053465.1	14800000	14850000	5036
NC_053465.1	14850000	14900000	4176
NC_053465.1	14900000	14950000	2690
NC_053465.1	14950000	15000000	3280
NC_053465.1	15000000	15050000	3524
NC_053465.1	15050000	15100000	6116
NC_053465.1	15100000	15150000	8766
NC_053465.1	15150000	15200000	14778
NC_053465.1	15200000	15250000	944
NC_053465.1	15250000	15277844	.
NC_053471.1	0	50000	9071
NC_053471.1	50000	100000	1538
NC_053471.1	100000	150000	2631
NC_053471.1	150000	200000	11805
NC_053471.1	200000	250000	23770
NC_053471.1	250000	300000	9624
NC_053471.1	300000	350000	13210
NC_053471.1	350000	400000	10014
NC_053471.1	400000	450000	3913
NC_053471.1	450000	500000	3008
NC_053471.1	500000	550000	1167
NC_053471.1	550000	600000	7904
NC_053471.1	600000	650000	13776
NC_053471.1	650000	700000	15106
NC_053471.1	700000	750000	8532
NC_053471.1	750000	800000	7333
NC_053471.1	800000	850000	5753
NC_053471.1	850000	900000	1173
NC_053471.1	900000	950000	.
NC_053471.1	950000	1000000	.
NC_053471.1	1000000	1050000	567
NC_053471.1	1050000	1100000	711
NC_053471.1	1100000	1150000	2292
NC_053471.1	1150000	1200000	2581
NC_053471.1	1200000	1250000	8360
NC_053471.1	1250000	1300000	12111
NC_053471.1	1300000	1350000	4931
NC_053471.1	1350000	1400000	513
NC_053471.1	1400000	1450000	3869
NC_053471.1	1450000	1500000	11141
NC_053471.1	1500000	1550000	8209
NC_053471.1	1550000	1600000	14112
NC_053471.1	1600000	1650000	11503
NC_053471.1	1650000	1700000	1811
NC_053471.1	1700000	1750000	.
NC_053471.1	1750000	1800000	2032
NC_053471.1	1800000	1850000	617
NC_053471.1	1850000	1900000	750
NC_053471.1	1900000	1950000	4092
NC_053471.1	1950000	2000000	1876
NC_053471.1	2000000	2050000	2559
NC_053471.1	2050000	2100000	1445
NC_053471.1	2100000	2150000	1279
NC_053471.1	2150000	2200000	836
NC_053471.1	2200000	2250000	247
NC_053471.1	2250000	2300000	5919
NC_053471.1	2300000	2350000	10235
NC_053471.1	2350000	2400000	13836
NC_053471.1	2400000	2450000	8012
NC_053471.1	2450000	2500000	9498
NC_053471.1	2500000	2550000	.
NC_053471.1	2550000	2600000	9300
NC_053471.1	2600000	2650000	9743
NC_053471.1	2650000	2700000	6918
NC_053471.1	2700000	2750000	12909
NC_053471.1	2750000	2800000	6879
NC_053471.1	2800000	2850000	15888
NC_053471.1	2850000	2900000	14330
NC_053471.1	2900000	2950000	5499
NC_053471.1	2950000	3000000	3658
NC_053471.1	3000000	3050000	3226
NC_053471.1	3050000	3100000	7376
NC_053471.1	3100000	3150000	3025
NC_053471.1	3150000	3200000	5149
NC_053471.1	3200000	3250000	5802
NC_053471.1	3250000	3300000	.
NC_053471.1	3300000	3350000	68
NC_053471.1	3350000	3400000	.
NC_053471.1	3400000	3450000	14307
NC_053471.1	3450000	3500000	7368
NC_053471.1	3500000	3550000	6856
NC_053471.1	3550000	3600000	14148
NC_053471.1	3600000	3650000	6415
NC_053471.1	3650000	3700000	188
NC_053471.1	3700000	3750000	136
NC_053471.1	3750000	3800000	5805
NC_053471.1	3800000	3850000	8492
NC_053471.1	3850000	3900000	19430
NC_053471.1	3900000	3950000	15549
NC_053471.1	3950000	4000000	5326
NC_053471.1	4000000	4050000	.
NC_053471.1	4050000	4100000	5856
NC_053471.1	4100000	4150000	81
NC_053471.1	4150000	4200000	4059
NC_053471.1	4200000	4250000	14644
NC_053471.1	4250000	4300000	6901
NC_053471.1	4300000	4350000	1707
NC_053471.1	4350000	4400000	12420
NC_053471.1	4400000	4450000	2229
NC_053471.1	4450000	4500000	.
NC_053471.1	4500000	4550000	51
NC_053471.1	4550000	4600000	.
NC_053471.1	4600000	4650000	.
NC_053471.1	4650000	4700000	52
NC_053471.1	4700000	4750000	.
NC_053471.1	4750000	4800000	.
NC_053471.1	4800000	4850000	6756
NC_053471.1	4850000	4900000	7062
NC_053471.1	4900000	4950000	8509
NC_053471.1	4950000	5000000	4975
NC_053471.1	5000000	5050000	4454
NC_053471.1	5050000	5100000	105
NC_053471.1	5100000	5150000	3049
NC_053471.1	5150000	5200000	.
NC_053471.1	5200000	5250000	3000
NC_053471.1	5250000	5300000	5657
NC_053471.1	5300000	5350000	7109
NC_053471.1	5350000	5400000	11396
NC_053471.1	5400000	5450000	14520
NC_053471.1	5450000	5500000	16067
NC_053471.1	5500000	5550000	5170
NC_053471.1	5550000	5600000	20550
NC_053471.1	5600000	5650000	2697
NC_053471.1	5650000	5700000	11062
NC_053471.1	5700000	5750000	4989
NC_053471.1	5750000	5800000	1207
NC_053471.1	5800000	5850000	15511
NC_053471.1	5850000	5900000	1092
NC_053471.1	5900000	5950000	6365
NC_053471.1	5950000	6000000	5434
NC_053471.1	6000000	6050000	6946
NC_053471.1	6050000	6100000	7841
NC_053471.1	6100000	6150000	5121
NC_053471.1	6150000	6200000	672
NC_053471.1	6200000	6250000	1869
NC_053471.1	6250000	6300000	3689
NC_053471.1	6300000	6350000	4553
NC_053471.1	6350000	6400000	4052
NC_053471.1	6400000	6450000	448
NC_053471.1	6450000	6500000	1266
NC_053471.1	6500000	6550000	7156
NC_053471.1	6550000	6600000	964
NC_053471.1	6600000	6650000	575
NC_053471.1	6650000	6700000	1290
NC_053471.1	6700000	6750000	9854
NC_053471.1	6750000	6800000	11293
NC_053471.1	6800000	6850000	3393
NC_053471.1	6850000	6900000	9254
NC_053471.1	6900000	6950000	10094
NC_053471.1	6950000	7000000	7422
NC_053471.1	7000000	7050000	8773
NC_053471.1	7050000	7100000	8590
NC_053471.1	7100000	7150000	12946
NC_053471.1	7150000	7200000	563
NC_053471.1	7200000	7250000	5662
NC_053471.1	7250000	7300000	3392
NC_053471.1	7300000	7350000	219
NC_053471.1	7350000	7400000	.
NC_053471.1	7400000	7450000	.
NC_053471.1	7450000	7500000	6058
NC_053471.1	7500000	7507825	818
NC_053477.1	0	50000	3360
NC_053477.1	50000	100000	2568
NC_053477.1	100000	150000	9129
NC_053477.1	150000	200000	8349
NC_053477.1	200000	250000	4412
NC_053477.1	250000	300000	8726
NC_053477.1	300000	350000	2925
NC_053477.1	350000	400000	6996
NC_053477.1	400000	450000	4240
NC_053477.1	450000	500000	7936
NC_053477.1	500000	550000	6815
NC_053477.1	550000	600000	8494
NC_053477.1	600000	650000	3980
NC_053477.1	650000	700000	3495
NC_053477.1	700000	750000	4309
NC_053477.1	750000	800000	.
NC_053477.1	800000	850000	.
NC_053477.1	850000	900000	315
NC_053477.1	900000	950000	747
NC_053477.1	950000	1000000	9384
NC_053477.1	1000000	1050000	6287
NC_053477.1	1050000	1100000	2885
NC_053477.1	1100000	1150000	9310
NC_053477.1	1150000	1200000	17388
NC_053477.1	1200000	1250000	15294
NC_053477.1	1250000	1300000	12575
NC_053477.1	1300000	1350000	13712
NC_053477.1	1350000	1400000	5984
NC_053477.1	1400000	1450000	14017
